GVP_Index,GVP_ID,GVP_Name,lat,lon,Waste_Tonnes,Assigned_SCTP_ID,SCTP_ID,SCTP_Name,geometry
943,942,Salarjung park,17.395138,78.42396,1.63,14,14,Chacha Nehuru Park,POINT (78.42396 17.395138)
944,943,KK Function hall,17.389665,78.423022,1.53,14,14,Chacha Nehuru Park,POINT (78.423022 17.389665)
945,944,Zeeshan galli,17.392296,78.424994,0.13,14,14,Chacha Nehuru Park,POINT (78.424994 17.392296)
946,945,Khadarbah near by School,17.390307,78.424713,0.33,14,14,Chacha Nehuru Park,POINT (78.424713 17.390307)
947,946,P.No.72,17.386586,78.429639,1.1,10,10,Ziyaguda,POINT (78.429639 17.386586)
948,947,Gowtham model school,17.3692905,78.4532724,0.36,10,10,Ziyaguda,POINT (78.4532724 17.3692905)
949,948,Yousuf Tekry Colony gate,17.39707225,78.42158704,0.5,14,14,Chacha Nehuru Park,POINT (78.42158704 17.39707225)
950,949,Pension pura,17.38234728,78.41848496,1.26,10,10,Ziyaguda,POINT (78.41848496 17.38234728)
951,950,Bus stop,17.384718,78.403676,0.36,11,11,Jubilee Hills Road No 51,POINT (78.403676 17.384718)
952,951,Sai Ram bapu Nagar,17.374494,78.417102,1.66,10,10,Ziyaguda,POINT (78.417102 17.374494)
953,952,Uma Medical Point,17.364942,78.451373,1.36,10,10,Ziyaguda,POINT (78.451373 17.364942)
954,953,Zeeshan Hotel,17.39246,78.424839,1.13,14,14,Chacha Nehuru Park,POINT (78.424839 17.39246)
955,954,Maqbara,17.367141,78.4482439,1.3,10,10,Ziyaguda,POINT (78.4482439 17.367141)
956,955,Nagina Hotel Darga,17.3697383,78.4504352,1.13,10,10,Ziyaguda,POINT (78.4504352 17.3697383)
957,956,Naya road,17.3718075,78.4438714,1.46,10,10,Ziyaguda,POINT (78.4438714 17.3718075)
958,957,Masjid point,17.37884962,78.44204996,0.13,10,10,Ziyaguda,POINT (78.44204996 17.37884962)
959,958,Akberpura,17.396383,78.417531,1.1,14,14,Chacha Nehuru Park,POINT (78.417531 17.396383)
960,959,Al hasnath colony entrance,17.3988505,78.4177908,0.63,14,14,Chacha Nehuru Park,POINT (78.4177908 17.3988505)
961,960,Annapurna temple,17.3776329,78.43920447,1.33,10,10,Ziyaguda,POINT (78.43920447 17.3776329)
962,961,Bhagdad Colony,17.38363184,78.41830714,0.1,10,10,Ziyaguda,POINT (78.41830714 17.38363184)
963,962,Company Bagh,17.386587,78.415315,1.36,10,10,Ziyaguda,POINT (78.415315 17.386587)
964,963,DARIYABAGH,17.369626,78.442697,1.2,10,10,Ziyaguda,POINT (78.442697 17.369626)
965,964,Dhan Kota,17.37669068,78.41109679,1.4,10,10,Ziyaguda,POINT (78.41109679 17.37669068)
966,965,Fateh daraza Safely,17.37997,78.412355,0.26,10,10,Ziyaguda,POINT (78.412355 17.37997)
967,966,Girkapalli nala,17.37285817,78.4389353,0.83,10,10,Ziyaguda,POINT (78.4389353 17.37285817)
968,967,Goshala.,17.36288,78.447996,0.76,10,10,Ziyaguda,POINT (78.447996 17.36288)
969,968,Gundu pochamma temple,17.3729526,78.41527476,1.33,10,10,Ziyaguda,POINT (78.41527476 17.3729526)
970,969,Hanuman temple 100ft road,17.3671517,78.4564297,0.46,10,10,Ziyaguda,POINT (78.4564297 17.3671517)
971,970,Jamali Darwaza,17.39111105,78.40636765,0.1,11,11,Jubilee Hills Road No 51,POINT (78.40636765 17.39111105)
972,971,Kabha hospital,17.398792,78.417873,1.6,14,14,Chacha Nehuru Park,POINT (78.417873 17.398792)
973,972,Katta Maisamma,17.365614,78.445596,1.63,10,10,Ziyaguda,POINT (78.445596 17.365614)
974,973,Lorry point,17.371132,78.441181,1.3,10,10,Ziyaguda,POINT (78.441181 17.371132)
975,974,Market kaman,17.38374573,78.43405277,1.43,10,10,Ziyaguda,POINT (78.43405277 17.38374573)
976,975,Moti Darwaja,17.38490862,78.41137104,1.06,10,10,Ziyaguda,POINT (78.41137104 17.38490862)
977,976,Nalla pochamma temple,17.362033,78.4494513,1.63,10,10,Ziyaguda,POINT (78.4494513 17.362033)
978,977,P.No.87,17.3737761,78.4288952,1.13,10,10,Ziyaguda,POINT (78.4288952 17.3737761)
979,978,Parnipura,17.37310383,78.44565976,0.36,10,10,Ziyaguda,POINT (78.44565976 17.37310383)
980,979,Pillar 112 musi side,17.37331064,78.42828366,1.2,10,10,Ziyaguda,POINT (78.42828366 17.37331064)
981,980,Police quarters,17.390249,78.406015,0.23,11,11,Jubilee Hills Road No 51,POINT (78.406015 17.390249)
982,981,ramsingpura x road,17.37519412,78.437808,1.6,10,10,Ziyaguda,POINT (78.437808 17.37519412)
983,982,Salarjung park,17.395085,78.424233,1.43,14,14,Chacha Nehuru Park,POINT (78.424233 17.395085)
984,983,Saleh Nagar,17.37893631,78.40942761,0.8,10,10,Ziyaguda,POINT (78.40942761 17.37893631)
985,984,SDA palace,17.3723405,78.43955631,1.56,10,10,Ziyaguda,POINT (78.43955631 17.3723405)
986,985,Swimming  pool,17.380801,78.412074,0.96,10,10,Ziyaguda,POINT (78.412074 17.380801)
987,986,Toli chowki X road,17.399218,78.415962,0.8,11,11,Jubilee Hills Road No 51,POINT (78.415962 17.399218)
988,987,Tolichowki Main road Moghal complex,17.39784933,78.41898068,1.3,14,14,Chacha Nehuru Park,POINT (78.41898068 17.39784933)
989,988,Walmiki nagar Point,17.3600741,78.4532958,0.73,10,10,Ziyaguda,POINT (78.4532958 17.3600741)
990,989,Joshwadi,17.37959032,78.44622609,1.03,10,10,Ziyaguda,POINT (78.44622609 17.37959032)
991,990,BSNL,17.37149843,78.44998442,1.1,10,10,Ziyaguda,POINT (78.44998442 17.37149843)
992,991,Apollo down,17.40798722,78.41733797,0.23,11,11,Jubilee Hills Road No 51,POINT (78.41733797 17.40798722)
993,992,KMG Dairy,17.383032,78.433218,0.63,10,10,Ziyaguda,POINT (78.433218 17.383032)
994,993,Bakery Point,17.3925898,78.4185703,0.1,14,14,Chacha Nehuru Park,POINT (78.4185703 17.3925898)
995,994,Nalanda point,17.3631411,78.4482945,0.4,10,10,Ziyaguda,POINT (78.4482945 17.3631411)
996,995,4 season,17.396628,78.424385,1.13,14,14,Chacha Nehuru Park,POINT (78.424385 17.396628)
997,996,Ahmedia Masjid,17.405491,78.422634,0.7,14,14,Chacha Nehuru Park,POINT (78.422634 17.405491)
998,997,Akber pura main road pasha bai hotel,17.39350276,78.41743798,1.16,14,14,Chacha Nehuru Park,POINT (78.41743798 17.39350276)
999,998,al hasnath nagar park,17.3987367,78.42054245,1.66,14,14,Chacha Nehuru Park,POINT (78.42054245 17.3987367)
1000,999,Alijapur eigha road,17.392336,78.398587,0.43,11,11,Jubilee Hills Road No 51,POINT (78.398587 17.392336)
1001,1000,ASR nagar,17.3807937,78.43497581,0.1,10,10,Ziyaguda,POINT (78.43497581 17.3807937)
1002,1001,bapu ghat,17.372858,78.413191,1.66,10,10,Ziyaguda,POINT (78.413191 17.372858)
1003,1002,Clothes store,17.371363,78.448879,1.26,10,10,Ziyaguda,POINT (78.448879 17.371363)
1004,1003,Dargah Point,17.3888823,78.40529135,0.96,11,11,Jubilee Hills Road No 51,POINT (78.40529135 17.3888823)
1005,1004,Current Office,17.37167911,78.45273386,1.5,10,10,Ziyaguda,POINT (78.45273386 17.37167911)
1006,1005,Old kamela,17.3691196,78.4449528,0.03,10,10,Ziyaguda,POINT (78.4449528 17.3691196)
1007,1006,Vasavi college road,17.37953763,78.38151609,0.8,11,11,Jubilee Hills Road No 51,POINT (78.38151609 17.37953763)
1008,1007,Veera badhra temple,17.37769124,78.4401473,0.06,10,10,Ziyaguda,POINT (78.4401473 17.37769124)
1009,1008,Upper basthi,17.3725902,78.44746705,0.03,10,10,Ziyaguda,POINT (78.44746705 17.3725902)
1010,1009,Dhan Laxmi Point,17.38524458,78.40666282,1.56,10,10,Ziyaguda,POINT (78.40666282 17.38524458)
1011,1010,2BHK Backside,17.3635668,78.4500621,0.23,10,10,Ziyaguda,POINT (78.4500621 17.3635668)
1012,1011,Govt School parking,17.4085669,78.4199867,1.13,11,11,Jubilee Hills Road No 51,POINT (78.4199867 17.4085669)
1013,1012,Govt School Prasanth Nagar,17.37712996,78.41789192,0.93,10,10,Ziyaguda,POINT (78.41789192 17.37712996)
1014,1013,Flour mill,17.39228922,78.42412611,1.0,14,14,Chacha Nehuru Park,POINT (78.42412611 17.39228922)
1015,1014,Hakeempet govt.school,17.4091014,78.4196948,0.76,11,11,Jubilee Hills Road No 51,POINT (78.4196948 17.4091014)
1016,1015,hakeempet road (BSNL),17.400503,78.416916,1.2,11,11,Jubilee Hills Road No 51,POINT (78.416916 17.400503)
1017,1016,Hanuman Temple,17.377106,78.427546,0.3,10,10,Ziyaguda,POINT (78.427546 17.377106)
1018,1017,HDFC bank talla gadda,17.37986705,78.44103958,1.2,10,10,Ziyaguda,POINT (78.44103958 17.37986705)
1019,1018,Ibrahim bagh weaker section 1 & 2,17.3835004,78.37924417,1.33,11,11,Jubilee Hills Road No 51,POINT (78.37924417 17.3835004)
1020,1019,Ice facotry,17.40270935,78.41796849,0.13,11,11,Jubilee Hills Road No 51,POINT (78.41796849 17.40270935)
1021,1020,Ice factory temple,17.40268554,78.41895161,1.63,11,11,Jubilee Hills Road No 51,POINT (78.41895161 17.40268554)
1022,1021,Jilledu chettu point,17.38200848,78.41313905,0.7,10,10,Ziyaguda,POINT (78.41313905 17.38200848)
1023,1022,Kallu compound,17.3760468,78.44365298,1.53,10,10,Ziyaguda,POINT (78.44365298 17.3760468)
1024,1023,Kaman point,17.37040234,78.45544432,0.46,10,10,Ziyaguda,POINT (78.45544432 17.37040234)
1025,1024,KV school,17.377912,78.422929,0.33,10,10,Ziyaguda,POINT (78.422929 17.377912)
1026,1025,library,17.378713,78.421117,1.2,10,10,Ziyaguda,POINT (78.421117 17.378713)
1027,1026,Kismath caf,17.37298919,78.44904019,1.53,10,10,Ziyaguda,POINT (78.44904019 17.37298919)
1028,1027,KK Function hall galli,17.38965237,78.42299712,0.56,14,14,Chacha Nehuru Park,POINT (78.42299712 17.38965237)
1029,1028,Katora house back side,17.38902985,78.4026968,1.3,11,11,Jubilee Hills Road No 51,POINT (78.4026968 17.38902985)
1030,1029,KGN Nala,17.40555534,78.42140704,1.43,14,14,Chacha Nehuru Park,POINT (78.42140704 17.40555534)
1031,1030,khaderbagh,17.390295,78.424619,1.0,14,14,Chacha Nehuru Park,POINT (78.424619 17.390295)
1032,1031,Medical point,17.376991,78.447956,0.9,10,10,Ziyaguda,POINT (78.447956 17.376991)
1033,1032,Milk shop,17.39210685,78.41718576,1.23,14,14,Chacha Nehuru Park,POINT (78.41718576 17.39210685)
1034,1033,Moghal ka nala,17.37642925,78.43336407,0.23,10,10,Ziyaguda,POINT (78.43336407 17.37642925)
1035,1034,Mukunda reddy,17.37396413,78.44641023,1.06,10,10,Ziyaguda,POINT (78.44641023 17.37396413)
1036,1035,Military Gate,17.3951076,78.417442,0.3,14,14,Chacha Nehuru Park,POINT (78.417442 17.3951076)
1037,1036,Nadeem colony road point,17.39946179,78.40835287,0.86,11,11,Jubilee Hills Road No 51,POINT (78.40835287 17.39946179)
1038,1037,Nalla Pochamma,17.37671,78.436763,1.63,10,10,Ziyaguda,POINT (78.436763 17.37671)
1039,1038,Nalla Pochamma main road,17.365569,78.455441,0.9,10,10,Ziyaguda,POINT (78.455441 17.365569)
1040,1039,Ramdevguda,17.37517214,78.39608888,0.73,10,10,Ziyaguda,POINT (78.39608888 17.37517214)
1041,1040,Reverse Gully,17.3633839,78.44689,0.7,10,10,Ziyaguda,POINT (78.44689 17.3633839)
1042,1041,Sabji mandi,17.37128546,78.4477859,0.56,10,10,Ziyaguda,POINT (78.4477859 17.37128546)
1043,1042,Sai nagar,17.38263681,78.43404143,0.9,10,10,Ziyaguda,POINT (78.43404143 17.38263681)
1044,1043,sajjad colony tiles point,17.38190205,78.41204391,1.33,10,10,Ziyaguda,POINT (78.41204391 17.38190205)
1045,1044,Salarjung church,17.3929889,78.422991,1.46,14,14,Chacha Nehuru Park,POINT (78.422991 17.3929889)
1046,1045,Nanal nagar bus stop,17.3956166,78.4273619,0.66,14,14,Chacha Nehuru Park,POINT (78.4273619 17.3956166)
1047,1046,Neeraja Colony,17.39837431,78.41335987,1.43,11,11,Jubilee Hills Road No 51,POINT (78.41335987 17.39837431)
1048,1047,New sai nagar(chinta chettu),17.38296789,78.43521122,0.4,10,10,Ziyaguda,POINT (78.43521122 17.38296789)
1049,1048,Papalal,17.37489,78.440767,0.5,10,10,Ziyaguda,POINT (78.440767 17.37489)
1050,1049,Pili mandapam,17.364649,78.45495,1.3,10,10,Ziyaguda,POINT (78.45495 17.364649)
1051,1050,Pillar no.72,17.386315,78.429385,0.66,10,10,Ziyaguda,POINT (78.429385 17.386315)
1052,1051,Pillar no.83 & 85,17.38248116,78.42933037,1.56,10,10,Ziyaguda,POINT (78.42933037 17.38248116)
1053,1052,Piller no.108,17.375008,78.429593,0.33,10,10,Ziyaguda,POINT (78.429593 17.375008)
1054,1053,Toli Masjid,17.37537298,78.43825995,0.9,10,10,Ziyaguda,POINT (78.43825995 17.37537298)
1055,1054,Tappa chabutra,17.37403861,78.44806145,1.56,10,10,Ziyaguda,POINT (78.44806145 17.37403861)
1056,1055,Taramati Baradhari left & Right,17.376555,78.377191,0.33,11,11,Jubilee Hills Road No 51,POINT (78.377191 17.376555)
1057,1056,Temple point,17.37906967,78.44182251,0.1,10,10,Ziyaguda,POINT (78.44182251 17.37906967)
1058,1057,Thallagadda Bus stop,17.378203,78.442283,0.86,10,10,Ziyaguda,POINT (78.442283 17.378203)
1059,1058,Shah ghouse hotel opp,17.396612,78.425035,1.36,14,14,Chacha Nehuru Park,POINT (78.425035 17.396612)
1060,1059,Shatam Talab,17.393794,78.410524,0.13,11,11,Jubilee Hills Road No 51,POINT (78.410524 17.393794)
1061,1060,Shatam Talab Bridge side,17.39131616,78.41402602,1.13,14,14,Chacha Nehuru Park,POINT (78.41402602 17.39131616)
1062,1061,Sishu Mandir,17.38015509,78.41855184,0.2,10,10,Ziyaguda,POINT (78.41855184 17.38015509)
1063,1062,Darmashalla,17.379076,78.467912,0.66,6,6,IBT,POINT (78.467912 17.379076)
1064,1063,Osmania General Hospital,17.38193,78.490151,0.5,6,6,IBT,POINT (78.490151 17.38193)
1065,1064,Shanthi Fire Works,17.374784,78.450918,1.2,10,10,Ziyaguda,POINT (78.450918 17.374784)
1066,1065,Chunni Ki Dung,17.374256,78.450182,0.36,10,10,Ziyaguda,POINT (78.450182 17.374256)
1067,1066,Fish Market_C14,17.374774,78.450898,0.56,10,10,Ziyaguda,POINT (78.450898 17.374774)
1068,1067,Patanwadi,17.374831,78.450915,1.36,10,10,Ziyaguda,POINT (78.450915 17.374831)
1069,1068,Ashok Lodge,17.378094,78.474644,0.5,6,6,IBT,POINT (78.474644 17.378094)
1070,1069,Old bustop,17.378117,78.474695,0.53,6,6,IBT,POINT (78.474695 17.378117)
1071,1070,Mogaram Basthi,17.377338,78.467731,1.36,6,6,IBT,POINT (78.467731 17.377338)
1072,1071,Kishan Gunj,17.371904,78.463184,0.63,6,6,IBT,POINT (78.463184 17.371904)
1073,1072,Kanya Patashala,17.374581,78.46258,1.46,6,6,IBT,POINT (78.46258 17.374581)
1074,1073,Oohnt Wadi,17.377515,78.464069,1.26,6,6,IBT,POINT (78.464069 17.377515)
1075,1074,Nayabasthi Jinsi Chowrya Road,17.377567,78.464015,1.4,6,6,IBT,POINT (78.464015 17.377567)
1076,1075,SAMOSA GALLI,17.372969,78.450736,1.16,10,10,Ziyaguda,POINT (78.450736 17.372969)
1077,1076,Nagarkhana,17.378761,78.475017,1.6,6,6,IBT,POINT (78.475017 17.378761)
1078,1077,Vandemathaeam School,17.378678,78.473816,1.03,6,6,IBT,POINT (78.473816 17.378678)
1079,1078,Sanathan Daram,17.374712,78.450513,0.03,10,10,Ziyaguda,POINT (78.450513 17.374712)
1080,1079,Seena Hotel,17.384061,78.461112,1.26,14,14,Chacha Nehuru Park,POINT (78.461112 17.384061)
1081,1080,Jummerath Bazar Nala,17.379156,78.467912,1.53,6,6,IBT,POINT (78.467912 17.379156)
1082,1081,Gode Ki Kabar,17.376445,78.463285,0.6,6,6,IBT,POINT (78.463285 17.376445)
1083,1082,Iqdal Kundi,17.37943,78.467561,0.23,6,6,IBT,POINT (78.467561 17.37943)
1084,1083,Mangalhat Market,17.378717,78.479267,1.1,6,6,IBT,POINT (78.479267 17.378717)
1085,1084,Chandanwadi Toilet Point,17.37929,78.467561,1.5,6,6,IBT,POINT (78.467561 17.37929)
1086,1085,Chandanwadi Nala c14,17.379672,78.467961,1.13,6,6,IBT,POINT (78.467961 17.379672)
1087,1086,ACP OFFICE 5 TEMPLE,17.382928,78.481019,1.33,6,6,IBT,POINT (78.481019 17.382928)
1088,1087,Acp office Back Side,17.383917,78.481155,0.76,6,6,IBT,POINT (78.481155 17.383917)
1089,1088,Bharath Metal,17.374903,78.489081,1.63,6,6,IBT,POINT (78.489081 17.374903)
1090,1089,Mangalhat PS Line,17.379076,78.450903,0.03,10,10,Ziyaguda,POINT (78.450903 17.379076)
1091,1090,Verternary Hospital,17.286421,78.481012,1.43,9,9,Bandlaguda,POINT (78.481012 17.286421)
1092,1091,Jali hanuman point,17.372864,78.481028,0.36,6,6,IBT,POINT (78.481028 17.372864)
1093,1092,Aziz Bagh,17.383917,78.480103,0.63,6,6,IBT,POINT (78.480103 17.383917)
1094,1093,Chisti Chamman,17.372969,78.450936,0.26,10,10,Ziyaguda,POINT (78.450936 17.372969)
1095,1094,RK pet,17.378761,78.451959,1.13,10,10,Ziyaguda,POINT (78.451959 17.378761)
1096,1095,Rahimpura Doodh Khana,17.378678,78.481599,0.4,6,6,IBT,POINT (78.481599 17.378678)
1097,1096,Rahimpura Play Ground,17.383917,78.481647,0.36,6,6,IBT,POINT (78.481647 17.383917)
1098,1097,Balram Galli,17.379562,78.489281,1.46,6,6,IBT,POINT (78.489281 17.379562)
1099,1098,GANDI HANUMAN,17.378213,78.456913,0.13,10,10,Ziyaguda,POINT (78.456913 17.378213)
1100,1099,sattyaanna Galli,17.382671,78.485012,0.7,6,6,IBT,POINT (78.485012 17.382671)
1101,1100,Guffa Mandir,17.382055,78.481028,0.83,6,6,IBT,POINT (78.481028 17.382055)
1102,1101,shivlala Nagar OPEN Point,17.381531,78.481103,1.3,6,6,IBT,POINT (78.481103 17.381531)
1103,1102,Society Bakery,17.384421,78.4811,0.1,6,6,IBT,POINT (78.4811 17.384421)
1104,1103,KUMARWADI,17.374903,78.45088200000001,1.63,10,10,Ziyaguda,POINT (78.45088200000001 17.374903)
1105,1104,Pochamma Temple,17.374969,78.450936,0.83,10,10,Ziyaguda,POINT (78.450936 17.374969)
1106,1105,BSNL POINT_C14,17.374997,78.450959,0.16,10,10,Ziyaguda,POINT (78.450959 17.374997)
1107,1106,Rajakpura Nala,17.381905,78.481599,0.33,6,6,IBT,POINT (78.481599 17.381905)
1108,1107,94 Bus Stop,17.381924,78.481647,0.6,6,6,IBT,POINT (78.481647 17.381924)
1109,1108,VV College,17.381733,78.489081,0.6,6,6,IBT,POINT (78.489081 17.381733)
1110,1109,MATHA TEMPLE GOSHAMAHAL,17.374912,78.450913,0.93,10,10,Ziyaguda,POINT (78.450913 17.374912)
1111,1110,Kattesallam,17.38403,78.481012,0.66,6,6,IBT,POINT (78.481012 17.38403)
1112,1111,Charkandill,17.384022,78.481028,0.36,6,6,IBT,POINT (78.481028 17.384022)
1113,1112,Flower Market,17.383923,78.481103,0.46,6,6,IBT,POINT (78.481103 17.383923)
1114,1113,Sevak Nagar,17.383923,78.4811,0.5,6,6,IBT,POINT (78.4811 17.383923)
1115,1114,Service Point,17.374944,78.450814,0.43,10,10,Ziyaguda,POINT (78.450814 17.374944)
1116,1115,Mallakunta Nala,17.278256,78.445018,0.93,7,7,Kattedan,POINT (78.445018 17.278256)
1117,1116,Traffic pS,17.3791566,78.426582,0.06,10,10,Ziyaguda,POINT (78.426582 17.3791566)
1118,1117,Goshamahal Sports Complex,17.375259,78.426458,0.33,10,10,Ziyaguda,POINT (78.426458 17.375259)
1119,1118,Patel Nagar1,17.372876,78.426841,0.73,10,10,Ziyaguda,POINT (78.426841 17.372876)
1120,1119,WARE HOUSING,17.377546,78.464485,1.23,6,6,IBT,POINT (78.464485 17.377546)
1121,1120,BALWADI,17.329876,78.425486,0.6,7,7,Kattedan,POINT (78.425486 17.329876)
1122,1121,Toop Khana,17.37943,78.456582,0.63,10,10,Ziyaguda,POINT (78.456582 17.37943)
1123,1122,SAVARANA TRANSPORT,17.378717,78.462576,1.23,6,6,IBT,POINT (78.462576 17.378717)
1124,1123,Water Works,17.37943,78.428561,0.86,10,10,Ziyaguda,POINT (78.428561 17.37943)
1125,1124,SUJATHA School,17.37929,78.461569,0.63,6,6,IBT,POINT (78.461569 17.37929)
1126,1125,AGARWAL CHAMBER,17.383912,78.48119,1.2,6,6,IBT,POINT (78.48119 17.383912)
1127,1126,Law College,17.486412,78.481256,0.9,13,13,Sanath Nagar,POINT (78.481256 17.486412)
1128,1127,Basheerbagh Temple,17.286498,78.490156,0.2,9,9,Bandlaguda,POINT (78.490156 17.286498)
1129,1128,Santosh Dabha,17.384192,78.48067,0.03,6,6,IBT,POINT (78.48067 17.384192)
1130,1129,Ganesh Temple Essamiya Bazar,17.384182,78.480688,0.66,6,6,IBT,POINT (78.480688 17.384182)
1131,1130,Phool Bagh,17.348668,78.458621,1.23,8,8,Mir Alam Tank,POINT (78.458621 17.348668)
1132,1131,CBS,17.383486,78.313681,0.2,11,11,Jubilee Hills Road No 51,POINT (78.313681 17.383486)
1133,1132,Barlakundi Essemaya Bazar,17.383672,78.490669,0.76,6,6,IBT,POINT (78.490669 17.383672)
1134,1133,TV GALLI Esamiya Bazaar,17.384885,78.425682,0.6,10,10,Ziyaguda,POINT (78.425682 17.384885)
1135,1134,Poothli Boli ( Chai wala opposite),17.385678,78.468852,1.3,6,6,IBT,POINT (78.468852 17.385678)
1136,1135,NIZAM COLLEGE HOSTEL,17.384589,78.46826,0.93,6,6,IBT,POINT (78.46826 17.384589)
1137,1136,Pigah Plaza,17.378828,78.473969,1.33,6,6,IBT,POINT (78.473969 17.378828)
1138,1137,GHMC HEAD OFFICE,17.372117,78.474695,0.26,6,6,IBT,POINT (78.474695 17.372117)
1139,1138,Birla Mandir,17.379276,78.467912,1.3,6,6,IBT,POINT (78.467912 17.379276)
1140,1139,Adarsh Nagar,17.347338,78.467731,1.56,8,8,Mir Alam Tank,POINT (78.467731 17.347338)
1141,1140,BIRLA PLANITORIUM,17.372904,78.463184,0.86,6,6,IBT,POINT (78.463184 17.372904)
1142,1141,SULTAN BAZAR CHOURASTHA,17.364281,78.46258,1.63,10,10,Ziyaguda,POINT (78.46258 17.364281)
1143,1142,Badam Masjid,17.367615,78.464069,0.26,6,6,IBT,POINT (78.464069 17.367615)
1144,1143,Pochamma Galli,17.367267,78.464015,0.6,10,10,Ziyaguda,POINT (78.464015 17.367267)
1145,1144,Gujarath Galli,17.326969,78.450736,1.3,8,8,Mir Alam Tank,POINT (78.450736 17.326969)
1146,1145,Boring Galli Tilak Road,17.37161,78.475017,0.6,6,6,IBT,POINT (78.475017 17.37161)
1147,1146,LB STADIUM,17.37158,78.473816,0.3,6,6,IBT,POINT (78.473816 17.37158)
1148,1147,LITTLE FLOWERS SCHOOL,17.374622,78.450513,0.26,10,10,Ziyaguda,POINT (78.450513 17.374622)
1149,1148,Nagarkhana,17.37353026,78.46716275,0.26,6,6,IBT,POINT (78.46716275 17.37353026)
1150,1149,Vandemathaeam School,17.3745451,78.4677179,1.4,6,6,IBT,POINT (78.4677179 17.3745451)
1151,1150,Mangalhat PS Line,17.377189,78.460644,0.96,10,10,Ziyaguda,POINT (78.460644 17.377189)
1152,1151,bademiya petrol pump (Osman Shai),17.374801,78.479041,0.53,6,6,IBT,POINT (78.479041 17.374801)
1153,1152,Pokar Mal Chaman,17.376046,78.475901,1.53,6,6,IBT,POINT (78.475901 17.376046)
1154,1153,Mogaram Basthi,17.376972,78.476801,0.8,6,6,IBT,POINT (78.476801 17.376972)
1155,1154,Kishan Gunj,17.377586,78.475975,0.7,6,6,IBT,POINT (78.475975 17.377586)
1156,1155,Kanya Patashala,17.37938,78.477421,1.6,6,6,IBT,POINT (78.477421 17.37938)
1157,1156,Chandanwadi Toilet Point,17.3804679,78.467158,0.9,6,6,IBT,POINT (78.467158 17.3804679)
1158,1157,Chandanwadi Nala c14,17.3813729,78.4682247,0.66,6,6,IBT,POINT (78.4682247 17.3813729)
1159,1158,Sanathan Daram,17.3716492,78.4674245,0.63,6,6,IBT,POINT (78.4674245 17.3716492)
1160,1159,Chandhanwadi 1,17.37818072,78.46776725,0.6,6,6,IBT,POINT (78.46776725 17.37818072)
1161,1160,Acp office Back Side,17.3775358,78.4700281,0.56,6,6,IBT,POINT (78.4700281 17.3775358)
1162,1161,Bharath Metal,17.37735316,78.46774519,0.2,6,6,IBT,POINT (78.46774519 17.37735316)
1163,1162,Oohnt Wadi,17.37124895,78.46396256,0.6,6,6,IBT,POINT (78.46396256 17.37124895)
1164,1163,Jummerath Bazar Nala,17.37091093,78.46437551,0.66,6,6,IBT,POINT (78.46437551 17.37091093)
1165,1164,Pan Mandhi,17.38156132,78.46543259,0.4,6,6,IBT,POINT (78.46543259 17.38156132)
1166,1165,Darmashalla,17.371132,78.471163,0.4,6,6,IBT,POINT (78.471163 17.371132)
1167,1166,Iqdal Kundi,17.3805665,78.4629116,1.4,6,6,IBT,POINT (78.4629116 17.3805665)
1168,1167,Gode Ki Kabar,17.37754734,78.46393026,1.6,6,6,IBT,POINT (78.46393026 17.37754734)
1169,1168,Mangalhat Market,17.37897133,78.46213663,1.4,6,6,IBT,POINT (78.46213663 17.37897133)
1170,1169,Nayabasthi Jinsi Chowrya Road,17.3765038,78.46330451,1.36,6,6,IBT,POINT (78.46330451 17.3765038)
1171,1170,Patanwadi,17.373802,78.472718,0.93,6,6,IBT,POINT (78.472718 17.373802)
1172,1171,Fish Market_C14,17.375181,78.470159,0.56,6,6,IBT,POINT (78.470159 17.375181)
1173,1172,Begum Bazaar Ward Office,17.37591782,78.47131421,1.03,6,6,IBT,POINT (78.47131421 17.37591782)
1174,1173,Shanthi Fire Works,17.37806793,78.47471928,0.73,6,6,IBT,POINT (78.47471928 17.37806793)
1175,1174,Chunni Ki Dung,17.376427,78.473764,1.43,6,6,IBT,POINT (78.473764 17.376427)
1176,1175,Osmania General Hospital,17.37469,78.474508,1.03,6,6,IBT,POINT (78.474508 17.37469)
1177,1176,Hanuman Temple Point C14,17.37982499,78.46435251,0.7,6,6,IBT,POINT (78.46435251 17.37982499)
1178,1177,SAMOSA GALLI,17.3743517,78.4633874,1.6,6,6,IBT,POINT (78.4633874 17.3743517)
1179,1178,Darga,17.37019282,78.4610398,0.16,10,10,Ziyaguda,POINT (78.4610398 17.37019282)
1180,1179,ACP OFFICE 5 TEMPLE,17.3770726,78.4697634,1.66,6,6,IBT,POINT (78.4697634 17.3770726)
1181,1180,Seena Hotel,17.38170792,78.47490282,0.3,6,6,IBT,POINT (78.47490282 17.38170792)
1182,1181,Kabrastaan,17.378258,78.473052,0.43,6,6,IBT,POINT (78.473052 17.378258)
1183,1182,Ashok Lodge,17.37878,78.473938,0.2,6,6,IBT,POINT (78.473938 17.37878)
1184,1183,Old bustop,17.37739126,78.48043635,0.6,6,6,IBT,POINT (78.48043635 17.37739126)
1185,1184,Phool Bagh,17.40186168,78.47448614,0.66,12,12,Peoples Plaza,POINT (78.47448614 17.40186168)
